aufgabe,schwierigkeit,instruction,input,output
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 18 J. Tatzeit: 07.02.2026, 03:31–06:31 Uhr. Tatort: Parkplatz Esslingen. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 07.02.2026 in der Zeit von 03:31 Uhr bis 06:31 Uhr kam es im Bereich Parkplatz in Esslingen zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2008. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 56 J. Tatzeit: 11.02.2026, 01:24–03:24 Uhr. Tatort: Wohnanschrift Esslingen. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: unbekannt.","Am 11.02.2026 in der Zeit von 01:24 Uhr bis 03:24 Uhr kam es im Bereich Wohnanschrift in Esslingen zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1970. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 61 J. Tatzeit: 21.02.2026, 13:32–14:32 Uhr. Tatort: Wohnanschrift Stuttgart. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.02.2026 in der Zeit von 13:32 Uhr bis 14:32 Uhr kam es im Bereich Wohnanschrift in Stuttgart zu einem Trickdiebstahl zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.1965. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 31 J. Tatzeit: 21.01.2026, 18:06–21:06 Uhr. Tatort: Einkaufszentrum Pforzheim. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.01.2026 in der Zeit von 18:06 Uhr bis 21:06 Uhr kam es im Bereich Einkaufszentrum in Pforzheim zu einem Betrug zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1995. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 30 J. Tatzeit: 08.02.2026, 01:56–03:56 Uhr. Tatort: Bahnhof Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 08.02.2026 in der Zeit von 01:56 Uhr bis 03:56 Uhr kam es im Bereich Bahnhof in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1996. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 18 J. Tatzeit: 30.04.2026, 14:04–15:04 Uhr. Tatort: Parkplatz Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 30.04.2026 in der Zeit von 14:04 Uhr bis 15:04 Uhr kam es im Bereich Parkplatz in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2008. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 48 J. Tatzeit: 06.03.2026, 05:14–08:14 Uhr. Tatort: Supermarkt Ludwigsburg. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 06.03.2026 in der Zeit von 05:14 Uhr bis 08:14 Uhr kam es im Bereich Supermarkt in Ludwigsburg zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1978. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 57 J. Tatzeit: 02.03.2026, 23:57–00:57 Uhr. Tatort: Bahnhof Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 02.03.2026 in der Zeit von 23:57 Uhr bis 00:57 Uhr kam es im Bereich Bahnhof in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1969. Der Geschädigte erlitt Prellungen. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 59 J. Tatzeit: 28.04.2026, 17:04–18:04 Uhr. Tatort: Einkaufszentrum Ludwigsburg. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 28.04.2026 in der Zeit von 17:04 Uhr bis 18:04 Uhr kam es im Bereich Einkaufszentrum in Ludwigsburg zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1967. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 44 J. Tatzeit: 10.01.2026, 07:16–09:16 Uhr. Tatort: Parkplatz Karlsruhe. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: unbekannt.","Am 10.01.2026 in der Zeit von 07:16 Uhr bis 09:16 Uhr kam es im Bereich Parkplatz in Karlsruhe zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.1982. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 24 J. Tatzeit: 08.01.2026, 10:12–10:12 Uhr. Tatort: Supermarkt Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 08.01.2026 in der Zeit von 10:12 Uhr bis 10:12 Uhr kam es im Bereich Supermarkt in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2002. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 34 J. Tatzeit: 07.02.2026, 06:46–08:46 Uhr. Tatort: Parkplatz Stuttgart. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 07.02.2026 in der Zeit von 06:46 Uhr bis 08:46 Uhr kam es im Bereich Parkplatz in Stuttgart zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.1992. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 62 J. Tatzeit: 26.01.2026, 14:03–14:03 Uhr. Tatort: Parkplatz Esslingen. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 26.01.2026 in der Zeit von 14:03 Uhr bis 14:03 Uhr kam es im Bereich Parkplatz in Esslingen zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1964. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 42 J. Tatzeit: 24.04.2026, 12:15–13:15 Uhr. Tatort: Wohnanschrift Stuttgart. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 24.04.2026 in der Zeit von 12:15 Uhr bis 13:15 Uhr kam es im Bereich Wohnanschrift in Stuttgart zu einem Betrug zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1984. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 31 J. Tatzeit: 02.02.2026, 02:41–02:41 Uhr. Tatort: Wohnanschrift Pforzheim. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: unbekannt.","Am 02.02.2026 in der Zeit von 02:41 Uhr bis 02:41 Uhr kam es im Bereich Wohnanschrift in Pforzheim zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1995. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 62 J. Tatzeit: 13.03.2026, 12:49–14:49 Uhr. Tatort: Diskothek Esslingen. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 13.03.2026 in der Zeit von 12:49 Uhr bis 14:49 Uhr kam es im Bereich Diskothek in Esslingen zu einem Sachbeschädigung zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1964. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 35 J. Tatzeit: 30.04.2026, 01:14–03:14 Uhr. Tatort: Bahnhof Ludwigsburg. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 30.04.2026 in der Zeit von 01:14 Uhr bis 03:14 Uhr kam es im Bereich Bahnhof in Ludwigsburg zu einem Ladendiebstahl zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1991. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 57 J. Tatzeit: 26.02.2026, 21:28–21:28 Uhr. Tatort: Bahnhof Ludwigsburg. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 26.02.2026 in der Zeit von 21:28 Uhr bis 21:28 Uhr kam es im Bereich Bahnhof in Ludwigsburg zu einem Körperverletzung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1969. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 42 J. Tatzeit: 06.02.2026, 15:48–18:48 Uhr. Tatort: Einkaufszentrum Stuttgart. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: unbekannt.","Am 06.02.2026 in der Zeit von 15:48 Uhr bis 18:48 Uhr kam es im Bereich Einkaufszentrum in Stuttgart zu einem Ladendiebstahl zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1984. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 50 J. Tatzeit: 10.03.2026, 03:58–05:58 Uhr. Tatort: Parkplatz Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 10.03.2026 in der Zeit von 03:58 Uhr bis 05:58 Uhr kam es im Bereich Parkplatz in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1976. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 35 J. Tatzeit: 13.02.2026, 19:05–19:05 Uhr. Tatort: Einkaufszentrum Karlsruhe. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 13.02.2026 in der Zeit von 19:05 Uhr bis 19:05 Uhr kam es im Bereich Einkaufszentrum in Karlsruhe zu einem Sachbeschädigung zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1991. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 44 J. Tatzeit: 26.03.2026, 18:37–18:37 Uhr. Tatort: Diskothek Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 26.03.2026 in der Zeit von 18:37 Uhr bis 18:37 Uhr kam es im Bereich Diskothek in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1982. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 31 J. Tatzeit: 17.04.2026, 09:11–10:11 Uhr. Tatort: Supermarkt Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 17.04.2026 in der Zeit von 09:11 Uhr bis 10:11 Uhr kam es im Bereich Supermarkt in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1995. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 63 J. Tatzeit: 18.04.2026, 05:48–08:48 Uhr. Tatort: Supermarkt Karlsruhe. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 18.04.2026 in der Zeit von 05:48 Uhr bis 08:48 Uhr kam es im Bereich Supermarkt in Karlsruhe zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1963. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 51 J. Tatzeit: 21.01.2026, 08:46–08:46 Uhr. Tatort: Wohnanschrift Esslingen. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.01.2026 in der Zeit von 08:46 Uhr bis 08:46 Uhr kam es im Bereich Wohnanschrift in Esslingen zu einem Trickdiebstahl zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1975. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 34 J. Tatzeit: 24.04.2026, 09:38–12:38 Uhr. Tatort: Diskothek Karlsruhe. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 24.04.2026 in der Zeit von 09:38 Uhr bis 12:38 Uhr kam es im Bereich Diskothek in Karlsruhe zu einem Körperverletzung zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1992. Der Geschädigte erlitt Prellungen. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 50 J. Tatzeit: 06.03.2026, 08:40–09:40 Uhr. Tatort: Diskothek Esslingen. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 06.03.2026 in der Zeit von 08:40 Uhr bis 09:40 Uhr kam es im Bereich Diskothek in Esslingen zu einem Betrug zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1976. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 50 J. Tatzeit: 20.03.2026, 11:38–11:38 Uhr. Tatort: Parkplatz Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 20.03.2026 in der Zeit von 11:38 Uhr bis 11:38 Uhr kam es im Bereich Parkplatz in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1976. Der Geschädigte erlitt Prellungen. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
