case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00555,Körperverletzung,Brecheisen,Heilbronn,1,2025-09-22 12:00:00,0,Laptop,Vodafone,74414,132.78.8.56,602.79,2,0,31,0.401,4.56,1,1,0,0,niedrig
BW-2025-00556,Einbruchdiebstahl,Brecheisen,Heidelberg,0,2025-10-06 22:00:00,1,Android Smartphone,Telekom,11967,80.21.117.185,5072.94,1,2,26,0.673,9.85,1,1,1,0,mittel
BW-2025-00557,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-05-01 21:00:00,0,Android Smartphone,Telekom,67577,168.247.154.39,2957.1,2,3,17,0.721,12.39,1,1,0,1,mittel
BW-2025-00558,Körperverletzung,Phishing-Mail,Heilbronn,1,2025-10-04 09:00:00,0,Android Smartphone,1&1,15482,166.161.76.53,1740.59,1,0,9,0.363,0.0,0,1,0,1,niedrig
BW-2025-00559,Sachbeschädigung,Phishing-Mail,Ulm,0,2025-12-22 10:00:00,0,Desktop PC,Telekom,24328,126.156.175.165,2575.22,1,0,15,0.108,8.62,1,1,0,0,mittel
BW-2025-00560,Körperverletzung,Smartphone,Heidelberg,0,2025-01-27 19:00:00,0,Desktop PC,1&1,83098,110.44.129.126,12602.79,2,1,53,1.0,14.46,1,1,1,1,hoch
BW-2025-00561,Betrug,Fahrzeug,Pforzheim,0,2025-07-27 21:00:00,0,Tablet,1&1,47475,129.26.217.20,3747.33,1,1,30,0.546,4.14,1,1,1,0,mittel
BW-2025-00562,Einbruchdiebstahl,Messer,Pforzheim,0,2025-12-19 22:00:00,1,Desktop PC,Telekom,28643,129.173.28.51,2869.17,1,0,1,0.258,7.87,0,1,0,0,niedrig
BW-2025-00563,Körperverletzung,Laptop,Karlsruhe,1,2025-09-26 08:00:00,0,Android Smartphone,Vodafone,64206,93.206.85.227,388.4,1,0,12,0.463,3.68,0,0,0,1,niedrig
BW-2025-00564,Körperverletzung,Smartphone,Mannheim,1,2025-11-07 09:00:00,0,Tablet,Vodafone,21820,75.5.100.184,11139.14,2,2,12,0.81,32.19,1,0,1,1,hoch
BW-2025-00565,Drogenhandel,Brecheisen,Karlsruhe,1,2025-11-03 18:00:00,0,iPhone,Telekom,93109,103.233.219.188,313.7,1,2,2,0.609,10.84,1,0,1,1,mittel
BW-2025-00566,Diebstahl,Messer,Mannheim,1,2025-01-30 23:00:00,1,Tablet,1&1,32398,96.207.55.186,1812.15,1,2,18,0.475,11.65,1,0,0,0,niedrig
BW-2025-00567,Einbruchdiebstahl,Brecheisen,Mannheim,1,2025-10-14 10:00:00,0,Android Smartphone,Telekom,50378,90.60.151.113,0.0,1,1,20,0.209,5.04,1,0,0,0,niedrig
BW-2025-00568,Körperverletzung,Online-Plattform,Mannheim,1,2025-05-19 11:00:00,0,iPhone,Vodafone,10463,170.96.29.23,3069.82,1,0,5,0.302,4.13,1,0,0,1,niedrig
BW-2025-00569,Cybercrime,Smartphone,Heilbronn,1,2025-01-04 22:00:00,1,Tablet,1&1,89689,137.83.215.2,9208.67,3,3,65,0.698,20.56,1,0,0,1,hoch
BW-2025-00570,Raub,Fahrzeug,Heilbronn,1,2025-10-29 15:00:00,0,Tablet,1&1,20407,164.233.84.51,1421.17,1,1,5,0.244,5.43,0,0,0,1,niedrig
BW-2025-00571,Betrug,Fahrzeug,Pforzheim,0,2025-02-03 09:00:00,0,Desktop PC,Vodafone,34227,48.244.29.214,0.0,1,1,10,0.394,2.12,0,1,0,0,niedrig
BW-2025-00572,Betrug,Phishing-Mail,Stuttgart,1,2025-07-23 17:00:00,0,Android Smartphone,Telekom,53399,33.115.174.251,0.0,1,0,38,0.298,2.57,1,0,1,0,mittel
BW-2025-00573,Betrug,Laptop,Ulm,0,2025-07-14 03:00:00,1,Android Smartphone,Vodafone,90096,180.50.90.225,5901.44,1,2,24,0.423,11.25,1,1,1,1,mittel
BW-2025-00574,Einbruchdiebstahl,keines,Freiburg,1,2025-07-24 07:00:00,0,iPhone,Telekom,52312,105.90.144.193,0.0,2,1,3,0.828,14.03,0,1,0,0,mittel
BW-2025-00575,Sachbeschädigung,Laptop,Ulm,0,2025-07-19 21:00:00,0,Desktop PC,Telekom,71710,45.113.151.202,1247.86,4,2,41,0.444,4.63,1,0,0,1,hoch
BW-2025-00576,Diebstahl,Online-Plattform,Freiburg,1,2025-12-25 03:00:00,1,Desktop PC,1&1,37504,189.33.225.197,2426.94,1,0,15,0.547,3.72,1,0,1,0,niedrig
BW-2025-00577,Raub,Smartphone,Karlsruhe,1,2025-11-27 04:00:00,1,Desktop PC,Telekom,89269,212.198.123.81,0.0,2,1,0,0.884,4.59,1,1,0,1,mittel
BW-2025-00578,Cybercrime,Messer,Freiburg,1,2025-03-30 13:00:00,0,Laptop,O2,90516,155.8.205.201,6942.84,2,3,54,0.508,37.03,1,1,1,0,hoch
BW-2025-00579,Körperverletzung,keines,Heilbronn,1,2025-07-18 07:00:00,0,Android Smartphone,Vodafone,35369,11.103.155.98,8725.85,3,6,31,0.625,32.15,1,0,1,1,hoch
BW-2025-00580,Diebstahl,Smartphone,Heilbronn,1,2025-10-11 01:00:00,1,iPhone,Vodafone,64269,22.165.96.80,4670.04,1,1,25,0.673,12.35,0,0,0,0,niedrig
BW-2025-00581,Drogenhandel,Phishing-Mail,Heidelberg,0,2025-07-12 06:00:00,0,iPhone,Vodafone,43347,213.74.64.188,2049.26,2,1,20,0.152,0.0,0,0,0,0,niedrig
BW-2025-00582,Diebstahl,Online-Plattform,Pforzheim,0,2025-01-05 04:00:00,1,Desktop PC,O2,24920,186.146.239.34,2043.68,1,2,11,0.72,0.75,0,0,0,1,niedrig
BW-2025-00583,Drogenhandel,Phishing-Mail,Ulm,0,2025-04-30 21:00:00,0,Desktop PC,Telekom,35430,95.156.158.185,3726.36,1,2,29,0.33,2.49,0,0,1,0,niedrig
BW-2025-00584,Drogenhandel,keines,Heilbronn,1,2025-11-25 16:00:00,0,iPhone,Vodafone,30366,171.144.54.13,9318.28,1,5,46,0.522,12.03,1,1,1,1,hoch
BW-2025-00585,Körperverletzung,Phishing-Mail,Heilbronn,1,2025-12-22 17:00:00,0,Tablet,Telekom,49235,155.160.20.171,15929.57,4,5,26,0.818,7.16,0,1,0,1,hoch
BW-2025-00586,Drogenhandel,Smartphone,Heidelberg,0,2025-08-30 09:00:00,0,Desktop PC,O2,18678,49.56.216.190,1257.34,4,2,41,0.934,18.15,1,0,0,1,hoch
BW-2025-00587,Cybercrime,Smartphone,Freiburg,1,2025-09-23 22:00:00,1,Tablet,Vodafone,34560,163.94.126.137,864.68,4,4,49,0.949,20.39,0,1,1,1,hoch
BW-2025-00588,Diebstahl,Online-Plattform,Freiburg,1,2025-10-10 12:00:00,0,iPhone,O2,21376,138.62.245.155,3223.02,1,1,27,0.467,5.78,1,0,0,1,mittel
BW-2025-00589,Raub,Phishing-Mail,Heilbronn,1,2025-12-25 11:00:00,0,Laptop,Vodafone,49625,55.205.162.175,0.0,1,1,29,0.668,14.37,0,1,0,0,mittel
BW-2025-00590,Diebstahl,Phishing-Mail,Stuttgart,1,2025-10-30 22:00:00,1,Android Smartphone,Telekom,76321,17.98.32.12,6403.54,3,4,65,0.974,17.64,0,1,0,1,hoch
BW-2025-00591,Körperverletzung,Brecheisen,Heidelberg,0,2025-12-24 11:00:00,0,Laptop,1&1,50679,209.137.88.54,5636.01,5,4,34,0.368,9.76,0,1,1,0,mittel
BW-2025-00592,Drogenhandel,Brecheisen,Karlsruhe,1,2025-05-21 01:00:00,1,Desktop PC,Vodafone,14791,128.153.43.10,790.43,2,2,28,0.211,0.0,1,1,1,0,niedrig
BW-2025-00593,Sachbeschädigung,Laptop,Stuttgart,1,2025-03-01 10:00:00,0,Laptop,Telekom,53684,130.133.45.219,1261.43,2,0,23,0.595,19.47,0,0,1,0,mittel
BW-2025-00594,Betrug,Laptop,Pforzheim,0,2025-05-24 06:00:00,0,iPhone,O2,52058,62.87.155.39,281.11,1,1,13,0.489,4.13,1,0,1,1,niedrig
BW-2025-00595,Raub,Online-Plattform,Pforzheim,0,2025-10-29 03:00:00,1,Desktop PC,O2,97965,41.30.93.145,4257.21,2,0,19,0.564,14.43,1,0,1,1,mittel
BW-2025-00596,Cybercrime,Brecheisen,Mannheim,1,2025-01-11 09:00:00,0,Laptop,Telekom,91650,154.67.162.80,4082.61,1,2,29,0.404,13.06,1,0,0,0,mittel
BW-2025-00597,Diebstahl,Fahrzeug,Freiburg,1,2025-07-05 00:00:00,1,Desktop PC,O2,28554,191.80.134.16,1684.1,2,2,19,0.509,3.81,1,1,1,1,mittel
BW-2025-00598,Cybercrime,Fahrzeug,Mannheim,1,2025-08-20 05:00:00,1,iPhone,O2,80854,124.146.228.67,3213.82,2,1,43,0.394,17.03,1,0,1,1,mittel
BW-2025-00599,Betrug,Brecheisen,Stuttgart,1,2025-03-14 07:00:00,0,Tablet,Telekom,60279,24.197.212.46,2997.72,1,1,5,0.546,1.72,1,0,0,0,niedrig
BW-2025-00600,Diebstahl,Messer,Ulm,0,2025-08-31 18:00:00,0,Android Smartphone,1&1,50952,96.19.183.79,1180.12,2,0,25,0.748,2.55,1,1,0,1,niedrig
BW-2025-00601,Raub,Laptop,Heilbronn,1,2025-03-05 10:00:00,0,Desktop PC,Vodafone,71377,35.230.58.85,1551.73,2,1,39,0.82,15.21,0,1,1,1,hoch
BW-2025-00602,Körperverletzung,Online-Plattform,Heilbronn,1,2025-06-02 18:00:00,0,Tablet,Vodafone,28837,168.239.234.185,1329.14,2,5,25,0.36,17.64,0,0,1,1,hoch
BW-2025-00603,Cybercrime,Phishing-Mail,Ulm,0,2025-08-10 16:00:00,0,Android Smartphone,O2,69412,135.205.61.192,3253.33,1,0,4,0.411,2.95,0,0,1,0,niedrig
BW-2025-00604,Betrug,Laptop,Heilbronn,1,2025-11-23 18:00:00,0,iPhone,O2,70455,54.185.166.97,5910.39,1,2,41,0.521,16.74,1,0,1,0,mittel
BW-2025-00605,Cybercrime,Phishing-Mail,Mannheim,1,2025-10-04 22:00:00,1,Desktop PC,Telekom,24022,94.108.50.208,4468.17,1,2,26,0.264,7.14,1,0,1,0,mittel
BW-2025-00606,Diebstahl,Online-Plattform,Heilbronn,1,2025-06-12 20:00:00,0,Tablet,1&1,91379,73.98.137.129,2119.35,1,1,50,0.923,3.03,0,0,1,0,mittel
BW-2025-00607,Einbruchdiebstahl,keines,Ulm,0,2025-05-23 03:00:00,1,iPhone,O2,87459,121.95.191.113,7455.29,1,2,33,0.229,4.44,1,0,1,1,mittel
BW-2025-00608,Sachbeschädigung,Phishing-Mail,Heidelberg,0,2025-11-29 04:00:00,1,Android Smartphone,Telekom,24984,162.152.0.195,5916.21,1,5,34,0.557,16.52,1,0,1,1,hoch
BW-2025-00609,Körperverletzung,Phishing-Mail,Karlsruhe,1,2025-07-30 06:00:00,0,Tablet,Vodafone,63188,28.209.206.80,2741.32,1,0,17,0.311,0.24,1,1,0,0,niedrig
BW-2025-00610,Diebstahl,Messer,Freiburg,1,2025-03-03 19:00:00,0,Tablet,Telekom,38522,220.41.29.19,1987.73,2,3,22,0.478,25.83,1,0,1,1,mittel
BW-2025-00611,Einbruchdiebstahl,Smartphone,Mannheim,1,2025-12-29 16:00:00,0,Android Smartphone,1&1,48207,110.213.231.80,4254.68,1,1,24,0.833,14.64,0,0,0,0,mittel
BW-2025-00612,Körperverletzung,Fahrzeug,Heidelberg,0,2025-07-27 21:00:00,0,Laptop,O2,66980,194.193.42.76,1999.04,2,4,20,0.473,24.35,1,0,1,0,mittel
BW-2025-00613,Drogenhandel,Laptop,Stuttgart,1,2025-03-29 01:00:00,1,Desktop PC,1&1,48559,26.250.35.102,1581.55,2,3,37,0.712,15.4,0,0,1,1,mittel
BW-2025-00614,Drogenhandel,Smartphone,Stuttgart,1,2025-03-16 21:00:00,0,Desktop PC,O2,46989,18.251.185.32,817.66,1,2,19,0.429,0.0,0,0,0,0,niedrig
BW-2025-00615,Raub,Messer,Ulm,0,2025-10-05 04:00:00,1,Laptop,1&1,60012,122.104.157.101,5196.82,3,1,39,0.161,15.87,0,0,0,0,mittel
BW-2025-00616,Raub,Brecheisen,Heilbronn,1,2025-09-20 13:00:00,0,Android Smartphone,Vodafone,57223,117.207.242.15,977.88,2,1,23,0.479,13.3,0,1,0,1,niedrig
BW-2025-00617,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-02-18 23:00:00,1,Android Smartphone,Telekom,94985,15.5.109.43,2177.63,3,2,24,0.578,0.72,0,0,0,0,mittel
BW-2025-00618,Einbruchdiebstahl,keines,Ulm,0,2025-04-04 16:00:00,0,Android Smartphone,Telekom,94180,217.82.48.157,3944.45,2,0,34,0.461,10.83,0,0,1,1,mittel
BW-2025-00619,Sachbeschädigung,keines,Ulm,0,2025-11-07 04:00:00,1,Desktop PC,Vodafone,76770,119.147.111.105,3387.19,2,1,26,0.556,10.45,0,0,1,0,mittel
BW-2025-00620,Körperverletzung,Messer,Freiburg,1,2025-10-17 23:00:00,1,Android Smartphone,Vodafone,89242,12.230.238.154,10449.91,1,1,7,0.503,22.87,1,0,0,1,mittel
BW-2025-00621,Körperverletzung,Fahrzeug,Pforzheim,0,2025-01-23 20:00:00,0,Tablet,O2,14963,156.114.64.35,0.0,1,2,39,0.154,9.11,1,0,1,1,mittel
BW-2025-00622,Körperverletzung,Phishing-Mail,Karlsruhe,1,2025-02-24 15:00:00,0,Desktop PC,1&1,28623,197.237.111.73,1674.88,1,1,31,0.101,4.12,1,0,0,0,niedrig
BW-2025-00623,Cybercrime,keines,Karlsruhe,1,2025-06-17 09:00:00,0,Desktop PC,Telekom,71925,172.115.30.216,9941.05,3,4,64,0.745,4.93,1,0,1,1,hoch
BW-2025-00624,Diebstahl,Online-Plattform,Stuttgart,1,2025-11-17 01:00:00,1,Laptop,Telekom,69511,142.61.227.173,844.36,2,2,17,0.807,11.45,1,1,1,1,hoch
BW-2025-00625,Körperverletzung,Phishing-Mail,Ulm,0,2025-07-17 10:00:00,0,Laptop,O2,31955,20.11.35.237,4241.38,2,3,28,0.846,3.81,1,0,0,1,mittel
BW-2025-00626,Cybercrime,Online-Plattform,Stuttgart,1,2025-02-05 05:00:00,1,Tablet,Vodafone,96025,85.176.86.153,417.83,1,2,18,0.309,0.0,0,1,0,1,niedrig
BW-2025-00627,Betrug,Online-Plattform,Heilbronn,1,2025-12-12 03:00:00,1,iPhone,Vodafone,20074,211.164.174.33,1445.46,1,1,43,0.821,7.2,0,0,1,0,mittel
BW-2025-00628,Cybercrime,Online-Plattform,Mannheim,1,2025-07-07 21:00:00,0,Desktop PC,O2,43679,14.162.206.233,0.0,1,0,9,0.679,6.07,1,0,0,0,niedrig
BW-2025-00629,Diebstahl,Brecheisen,Mannheim,1,2025-04-30 17:00:00,0,Tablet,O2,44242,211.83.188.85,5751.74,2,3,36,0.757,30.83,1,0,1,1,hoch
BW-2025-00630,Raub,keines,Mannheim,1,2025-08-23 01:00:00,1,Desktop PC,Telekom,21062,48.35.82.246,2200.56,1,2,21,0.575,7.72,0,0,0,0,mittel
BW-2025-00631,Einbruchdiebstahl,keines,Ulm,0,2025-10-28 11:00:00,0,Tablet,Vodafone,93568,53.211.19.111,2287.41,2,1,37,0.867,14.04,1,1,1,1,hoch
BW-2025-00632,Raub,Phishing-Mail,Stuttgart,1,2025-02-05 20:00:00,0,Laptop,Telekom,31967,129.201.174.178,0.0,2,0,19,0.419,2.86,0,0,0,0,niedrig
BW-2025-00633,Sachbeschädigung,keines,Pforzheim,0,2025-09-17 06:00:00,0,Tablet,Vodafone,99589,191.162.182.153,5383.51,3,1,25,0.379,11.15,1,1,0,1,mittel
BW-2025-00634,Sachbeschädigung,keines,Pforzheim,0,2025-01-09 02:00:00,1,Android Smartphone,1&1,47852,215.28.114.4,4681.39,1,1,10,0.366,3.37,1,1,0,1,mittel
BW-2025-00635,Körperverletzung,Messer,Freiburg,1,2025-03-08 11:00:00,0,Desktop PC,Telekom,79637,174.46.58.181,10966.89,1,1,71,0.658,29.24,0,1,0,1,hoch
BW-2025-00636,Drogenhandel,Messer,Pforzheim,0,2025-07-02 07:00:00,0,Laptop,O2,22881,76.94.56.5,10556.83,2,0,26,1.0,40.61,1,1,1,1,hoch
BW-2025-00637,Sachbeschädigung,keines,Heidelberg,0,2025-12-21 22:00:00,1,Desktop PC,Vodafone,54224,184.126.239.247,5705.72,1,3,27,0.476,14.84,1,1,1,0,mittel
BW-2025-00638,Einbruchdiebstahl,Phishing-Mail,Stuttgart,1,2025-01-09 03:00:00,1,iPhone,Telekom,63903,36.2.201.59,3549.0,1,2,33,0.418,12.23,0,0,0,1,mittel
BW-2025-00639,Diebstahl,keines,Freiburg,1,2025-06-21 23:00:00,1,Android Smartphone,O2,35307,19.182.246.29,6196.08,1,2,17,0.606,0.0,1,0,1,1,mittel
BW-2025-00640,Betrug,Laptop,Stuttgart,1,2025-03-25 03:00:00,1,Desktop PC,Vodafone,25725,33.29.106.207,0.0,1,3,18,0.215,2.88,0,1,0,1,niedrig
BW-2025-00641,Einbruchdiebstahl,Messer,Mannheim,1,2025-06-22 22:00:00,1,iPhone,Vodafone,48609,130.138.102.159,1687.1,3,7,55,1.0,19.68,0,1,1,1,hoch
BW-2025-00642,Diebstahl,keines,Pforzheim,0,2025-06-25 16:00:00,0,Tablet,O2,31229,210.222.1.169,3771.61,1,1,16,0.558,1.57,0,0,0,0,niedrig
BW-2025-00643,Diebstahl,Online-Plattform,Stuttgart,1,2025-08-16 02:00:00,1,Tablet,1&1,17872,77.27.236.202,0.0,1,1,2,0.637,4.41,0,1,1,0,niedrig
BW-2025-00644,Cybercrime,Brecheisen,Heilbronn,1,2025-05-17 23:00:00,1,iPhone,1&1,89993,111.131.176.231,941.06,1,0,19,0.629,0.0,0,0,0,0,niedrig
BW-2025-00645,Einbruchdiebstahl,keines,Karlsruhe,1,2025-05-30 02:00:00,1,Android Smartphone,1&1,90473,175.177.207.106,734.69,2,0,18,0.339,0.0,1,0,1,0,niedrig
BW-2025-00646,Diebstahl,keines,Pforzheim,0,2025-02-19 18:00:00,0,iPhone,Telekom,19229,157.67.163.1,4457.72,3,9,61,1.0,4.74,1,1,1,1,hoch
BW-2025-00647,Cybercrime,keines,Stuttgart,1,2025-01-01 14:00:00,0,Tablet,Vodafone,14959,181.35.155.162,2936.84,1,2,26,0.853,12.46,1,1,1,0,mittel
BW-2025-00648,Sachbeschädigung,Online-Plattform,Mannheim,1,2025-01-03 12:00:00,0,Laptop,1&1,77552,192.37.164.217,352.65,1,1,12,0.289,1.31,1,1,0,0,niedrig
BW-2025-00649,Körperverletzung,keines,Ulm,0,2025-06-04 04:00:00,1,Tablet,Telekom,10433,109.105.154.68,3837.63,1,0,45,0.379,5.98,0,0,1,1,mittel
BW-2025-00650,Körperverletzung,Laptop,Freiburg,1,2025-10-01 11:00:00,0,Laptop,O2,17234,172.220.156.171,6265.58,2,0,34,0.767,12.08,1,1,1,1,mittel
BW-2025-00651,Diebstahl,Phishing-Mail,Freiburg,1,2025-07-17 22:00:00,1,iPhone,1&1,94907,62.255.180.2,1787.21,3,2,21,0.723,0.0,1,0,1,0,mittel
BW-2025-00652,Einbruchdiebstahl,Smartphone,Ulm,0,2025-09-24 07:00:00,0,Android Smartphone,O2,23994,172.112.30.142,0.0,1,2,25,0.581,4.58,1,1,1,0,niedrig
BW-2025-00653,Drogenhandel,keines,Karlsruhe,1,2025-04-06 12:00:00,0,Tablet,Vodafone,14679,60.110.134.69,1098.35,2,1,11,0.333,0.0,1,0,1,1,niedrig
BW-2025-00654,Betrug,Fahrzeug,Heilbronn,1,2025-07-30 01:00:00,1,Tablet,Telekom,75494,147.176.75.119,0.0,1,0,0,0.225,5.89,0,0,1,0,niedrig
BW-2025-00655,Körperverletzung,Smartphone,Stuttgart,1,2025-08-19 13:00:00,0,Laptop,Telekom,15611,114.207.92.224,4836.9,3,4,56,0.714,36.23,1,1,1,1,hoch
BW-2025-00656,Diebstahl,Fahrzeug,Heilbronn,1,2025-06-09 01:00:00,1,Desktop PC,Vodafone,19441,20.112.208.157,3384.85,1,4,42,0.607,0.0,1,1,1,1,mittel
BW-2025-00657,Einbruchdiebstahl,keines,Stuttgart,1,2025-06-15 16:00:00,0,Tablet,Telekom,95037,44.106.235.207,10073.71,1,6,21,0.806,13.58,1,1,0,1,hoch
BW-2025-00658,Betrug,Brecheisen,Stuttgart,1,2025-11-08 10:00:00,0,Laptop,Telekom,90114,54.178.76.188,7014.28,2,1,30,0.698,9.76,1,1,0,0,mittel
BW-2025-00659,Diebstahl,Laptop,Karlsruhe,1,2025-02-13 01:00:00,1,Tablet,Vodafone,36560,120.28.49.214,6090.49,1,1,20,0.682,7.46,1,1,1,0,mittel
BW-2025-00660,Drogenhandel,Messer,Freiburg,1,2025-08-08 12:00:00,0,iPhone,Vodafone,37948,206.164.112.79,7586.47,2,4,50,0.858,46.77,0,1,1,0,hoch
BW-2025-00661,Betrug,Brecheisen,Freiburg,1,2025-07-06 23:00:00,1,iPhone,Telekom,28512,204.238.205.122,1389.71,1,1,18,0.734,5.13,0,1,1,0,niedrig
BW-2025-00662,Sachbeschädigung,Brecheisen,Freiburg,1,2025-10-27 11:00:00,0,Desktop PC,Vodafone,41934,159.253.5.148,0.0,1,2,25,0.749,8.5,0,1,1,0,mittel
BW-2025-00663,Betrug,Brecheisen,Karlsruhe,1,2025-04-18 16:00:00,0,Desktop PC,1&1,12048,135.169.230.143,6341.98,4,2,45,0.763,18.81,1,0,1,1,hoch
BW-2025-00664,Diebstahl,Smartphone,Stuttgart,1,2025-07-13 16:00:00,0,Android Smartphone,Telekom,64555,188.137.114.127,3054.88,4,0,20,0.596,28.45,1,1,1,0,hoch
BW-2025-00665,Körperverletzung,Brecheisen,Heidelberg,0,2025-12-24 02:00:00,1,Android Smartphone,O2,69037,116.122.226.148,4882.5,2,1,10,0.135,0.0,1,1,1,0,mittel
BW-2025-00666,Raub,Brecheisen,Stuttgart,1,2025-12-08 06:00:00,0,Desktop PC,Vodafone,90222,33.136.142.132,0.0,1,1,28,0.0,2.12,1,0,0,0,niedrig
BW-2025-00667,Cybercrime,Phishing-Mail,Ulm,0,2025-05-12 00:00:00,1,iPhone,Vodafone,25401,146.187.31.109,715.19,3,1,19,0.25,1.12,1,1,0,0,niedrig
BW-2025-00668,Diebstahl,Phishing-Mail,Heidelberg,0,2025-07-08 16:00:00,0,Tablet,Vodafone,16955,60.151.145.103,163.36,1,1,11,0.433,0.0,0,0,0,0,niedrig
BW-2025-00669,Diebstahl,Brecheisen,Heilbronn,1,2025-04-20 01:00:00,1,Tablet,Vodafone,97836,22.9.159.204,6150.72,1,1,36,0.552,8.15,0,1,0,0,mittel
BW-2025-00670,Betrug,Phishing-Mail,Pforzheim,0,2025-06-21 14:00:00,0,Android Smartphone,1&1,53816,168.231.223.123,2088.91,1,1,8,0.193,10.77,0,0,1,1,niedrig
BW-2025-00671,Körperverletzung,Smartphone,Karlsruhe,1,2025-04-18 21:00:00,0,iPhone,Vodafone,13809,135.44.251.207,1236.81,1,0,29,0.698,5.03,1,0,0,1,niedrig
BW-2025-00672,Diebstahl,Laptop,Heidelberg,0,2025-10-14 01:00:00,1,Tablet,O2,36050,202.65.19.203,2183.61,1,3,14,0.37,13.31,1,0,1,1,mittel
BW-2025-00673,Drogenhandel,Fahrzeug,Karlsruhe,1,2025-03-08 22:00:00,1,Laptop,Vodafone,41079,199.221.11.72,1666.29,2,1,19,0.255,20.83,1,0,1,1,mittel
BW-2025-00674,Sachbeschädigung,Fahrzeug,Ulm,0,2025-11-18 12:00:00,0,Android Smartphone,Telekom,86689,135.2.36.229,2399.81,3,3,34,0.502,21.5,1,0,1,0,hoch
BW-2025-00675,Betrug,Messer,Mannheim,1,2025-05-02 13:00:00,0,Android Smartphone,1&1,60768,106.156.183.224,1364.74,1,3,39,0.561,11.31,1,1,0,1,hoch
BW-2025-00676,Einbruchdiebstahl,keines,Heidelberg,0,2025-05-19 01:00:00,1,Laptop,O2,54025,43.144.243.94,1783.65,3,0,23,0.711,14.78,1,0,0,0,mittel
BW-2025-00677,Betrug,Smartphone,Pforzheim,0,2025-11-14 19:00:00,0,Android Smartphone,Telekom,70106,118.16.183.134,16572.6,3,2,34,0.303,6.14,1,1,1,1,hoch
BW-2025-00678,Einbruchdiebstahl,Phishing-Mail,Heidelberg,0,2025-04-27 00:00:00,1,Laptop,Vodafone,85775,152.129.100.176,1544.12,3,4,25,0.486,16.63,1,1,0,1,mittel
BW-2025-00679,Raub,Laptop,Ulm,0,2025-05-28 18:00:00,0,Desktop PC,1&1,87539,132.54.147.30,2716.09,1,2,35,0.284,17.03,1,0,1,0,mittel
BW-2025-00680,Körperverletzung,Online-Plattform,Stuttgart,1,2025-06-19 04:00:00,1,Tablet,Vodafone,52899,122.42.236.138,1313.43,3,1,36,0.367,8.47,0,1,0,1,niedrig
BW-2025-00681,Raub,Brecheisen,Stuttgart,1,2025-01-28 08:00:00,0,Tablet,Telekom,71689,198.197.26.80,9044.43,3,3,57,0.515,21.38,1,1,1,1,hoch
BW-2025-00682,Betrug,Messer,Ulm,0,2025-11-05 20:00:00,0,Tablet,Telekom,74918,72.146.41.82,14071.31,3,2,34,1.0,45.27,1,0,1,1,hoch
BW-2025-00683,Diebstahl,Smartphone,Ulm,0,2025-09-02 16:00:00,0,Android Smartphone,Vodafone,48769,72.51.49.100,2223.22,1,0,9,0.124,1.78,0,0,0,0,niedrig
BW-2025-00684,Diebstahl,Smartphone,Heilbronn,1,2025-11-10 12:00:00,0,Laptop,Vodafone,84760,202.78.46.70,4970.19,3,2,25,0.45,8.32,1,0,0,0,mittel
BW-2025-00685,Betrug,keines,Heilbronn,1,2025-05-07 06:00:00,0,Android Smartphone,1&1,58551,171.118.174.214,1195.79,1,1,15,0.457,9.68,1,0,1,0,niedrig
BW-2025-00686,Körperverletzung,Smartphone,Karlsruhe,1,2025-12-29 10:00:00,0,Tablet,O2,14287,86.237.82.60,4594.56,2,1,50,0.005,8.72,1,1,1,1,mittel
BW-2025-00687,Sachbeschädigung,Online-Plattform,Heidelberg,0,2025-02-07 10:00:00,0,iPhone,O2,77467,183.182.14.129,6631.24,4,1,44,0.539,11.52,1,0,0,1,mittel
BW-2025-00688,Drogenhandel,Smartphone,Karlsruhe,1,2025-11-14 16:00:00,0,Tablet,O2,91151,21.118.189.145,363.26,1,1,11,0.003,8.01,1,0,1,1,niedrig
BW-2025-00689,Drogenhandel,Phishing-Mail,Mannheim,1,2025-05-20 18:00:00,0,Desktop PC,Telekom,28141,96.189.243.158,2741.29,3,2,22,0.552,9.44,1,0,0,1,mittel
BW-2025-00690,Raub,Laptop,Heilbronn,1,2025-06-03 21:00:00,0,Desktop PC,Vodafone,52003,101.75.79.219,6125.12,2,1,25,0.545,21.72,1,1,0,0,mittel
BW-2025-00691,Cybercrime,Messer,Pforzheim,0,2025-09-12 12:00:00,0,iPhone,Telekom,55249,126.209.47.62,11091.3,3,2,33,0.326,29.34,1,1,1,0,hoch
BW-2025-00692,Körperverletzung,Laptop,Heilbronn,1,2025-11-05 13:00:00,0,Desktop PC,O2,91389,105.62.206.96,13808.17,5,1,30,1.0,3.86,1,1,1,1,hoch
BW-2025-00693,Diebstahl,Fahrzeug,Heilbronn,1,2025-09-24 16:00:00,0,iPhone,Telekom,33437,84.210.202.192,4837.43,4,1,29,0.949,4.11,1,0,0,0,mittel
