case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00553,Einbruchdiebstahl,keines,Heilbronn,1,2025-05-26 03:00:00,1,Android Smartphone,Telekom,83272,105.140.139.191,1543.35,1,2,31,0.361,8.73,1,1,0,0,mittel
BW-2025-00554,Diebstahl,Messer,Karlsruhe,1,2025-07-17 16:00:00,0,iPhone,O2,49967,106.220.152.68,5176.39,3,1,15,0.365,11.11,0,0,0,1,mittel
BW-2025-00555,Cybercrime,Online-Plattform,Heilbronn,1,2025-04-08 00:00:00,1,iPhone,Vodafone,38256,57.222.36.135,865.11,1,1,11,0.279,4.36,1,0,1,1,niedrig
BW-2025-00556,Körperverletzung,Smartphone,Karlsruhe,1,2025-02-16 02:00:00,1,Desktop PC,O2,84155,126.206.207.124,230.93,3,2,28,0.359,5.07,0,1,1,1,mittel
BW-2025-00557,Drogenhandel,Messer,Heilbronn,1,2025-04-05 13:00:00,0,Desktop PC,Vodafone,52626,33.221.88.175,3235.57,3,2,21,0.676,12.06,1,1,1,0,mittel
BW-2025-00558,Sachbeschädigung,Messer,Heidelberg,0,2025-02-01 06:00:00,0,Tablet,O2,13251,157.110.64.46,1521.49,1,0,15,0.337,4.58,1,1,0,0,niedrig
BW-2025-00559,Cybercrime,Laptop,Karlsruhe,1,2025-12-23 04:00:00,1,Android Smartphone,Telekom,96278,147.39.240.181,912.08,1,0,15,0.429,14.85,0,1,0,0,mittel
BW-2025-00560,Einbruchdiebstahl,Smartphone,Pforzheim,0,2025-10-31 06:00:00,0,Android Smartphone,Vodafone,74418,16.244.148.155,5067.51,1,5,62,0.66,39.87,0,1,1,0,hoch
BW-2025-00561,Drogenhandel,Messer,Mannheim,1,2025-12-27 09:00:00,0,Tablet,Telekom,25026,36.109.237.192,680.76,3,1,15,0.527,7.22,1,1,1,0,mittel
BW-2025-00562,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-03-03 04:00:00,1,Android Smartphone,O2,17721,168.78.66.242,621.86,1,0,6,0.28,4.51,0,1,1,0,niedrig
BW-2025-00563,Drogenhandel,Brecheisen,Stuttgart,1,2025-09-24 04:00:00,1,iPhone,O2,52495,77.7.251.81,24.42,1,0,15,0.159,2.21,0,1,0,1,niedrig
BW-2025-00564,Sachbeschädigung,Laptop,Stuttgart,1,2025-06-11 10:00:00,0,Android Smartphone,Vodafone,17947,92.126.127.74,6438.41,2,1,31,0.93,34.0,1,1,0,1,hoch
BW-2025-00565,Körperverletzung,Messer,Karlsruhe,1,2025-10-06 04:00:00,1,Tablet,Telekom,42285,206.82.139.164,3699.82,3,2,33,0.55,9.86,0,0,1,0,mittel
BW-2025-00566,Einbruchdiebstahl,Online-Plattform,Ulm,0,2025-12-08 15:00:00,0,Tablet,Telekom,42133,148.155.239.75,1640.24,1,0,14,0.263,1.87,0,0,1,0,niedrig
BW-2025-00567,Sachbeschädigung,keines,Stuttgart,1,2025-07-17 11:00:00,0,iPhone,1&1,45822,164.13.220.115,1058.67,1,0,7,0.115,1.99,0,0,0,1,niedrig
BW-2025-00568,Cybercrime,Messer,Freiburg,1,2025-02-01 01:00:00,1,Android Smartphone,O2,61813,189.204.67.114,0.0,2,0,11,0.158,2.37,0,0,1,0,niedrig
BW-2025-00569,Diebstahl,Brecheisen,Pforzheim,0,2025-12-11 14:00:00,0,Tablet,Vodafone,45784,73.245.39.254,13222.18,6,3,36,0.639,11.67,1,1,1,1,hoch
BW-2025-00570,Drogenhandel,Phishing-Mail,Heidelberg,0,2025-01-11 20:00:00,0,Tablet,O2,11255,183.54.124.185,905.17,1,1,15,0.277,2.27,0,0,1,0,niedrig
BW-2025-00571,Einbruchdiebstahl,Messer,Heilbronn,1,2025-02-22 22:00:00,1,Tablet,Telekom,59332,222.212.221.211,1227.93,1,2,18,0.174,1.79,0,1,0,1,niedrig
BW-2025-00572,Drogenhandel,Messer,Mannheim,1,2025-11-12 20:00:00,0,iPhone,Telekom,39035,201.62.182.247,4466.72,1,0,33,0.432,12.19,1,0,1,0,mittel
BW-2025-00573,Betrug,Online-Plattform,Freiburg,1,2025-07-26 23:00:00,1,Android Smartphone,Telekom,14822,82.223.166.7,5672.31,1,1,16,0.317,14.61,0,0,1,1,mittel
BW-2025-00574,Körperverletzung,Fahrzeug,Stuttgart,1,2025-03-17 17:00:00,0,Android Smartphone,1&1,96486,200.34.247.252,3793.52,2,0,27,0.395,4.16,1,1,0,0,mittel
BW-2025-00575,Einbruchdiebstahl,Laptop,Mannheim,1,2025-06-27 05:00:00,1,iPhone,Vodafone,98832,147.110.218.232,10984.8,2,4,40,0.938,22.35,0,1,0,0,hoch
BW-2025-00576,Cybercrime,keines,Stuttgart,1,2025-08-09 12:00:00,0,Tablet,Telekom,99151,143.174.255.190,867.42,1,1,5,0.223,4.89,1,1,1,0,niedrig
BW-2025-00577,Körperverletzung,keines,Freiburg,1,2025-06-03 06:00:00,0,Desktop PC,Telekom,51450,12.82.30.96,3750.36,1,2,15,0.633,12.65,0,1,1,1,mittel
BW-2025-00578,Sachbeschädigung,Fahrzeug,Freiburg,1,2025-06-04 00:00:00,1,iPhone,Telekom,31558,95.72.16.222,5817.77,3,3,51,0.654,35.67,1,0,0,0,hoch
BW-2025-00579,Cybercrime,Laptop,Karlsruhe,1,2025-10-22 21:00:00,0,iPhone,1&1,24134,132.60.79.191,4995.75,3,5,52,0.721,37.77,0,1,1,0,hoch
BW-2025-00580,Raub,Phishing-Mail,Stuttgart,1,2025-02-19 18:00:00,0,Laptop,Vodafone,21211,26.137.45.246,1241.31,2,1,19,0.148,2.36,1,0,1,0,niedrig
BW-2025-00581,Betrug,Messer,Freiburg,1,2025-02-12 07:00:00,0,iPhone,Vodafone,18623,37.17.95.89,2057.51,2,0,7,0.348,1.27,1,0,1,1,niedrig
BW-2025-00582,Betrug,Smartphone,Pforzheim,0,2025-03-07 10:00:00,0,Tablet,1&1,60321,129.214.104.47,442.88,1,1,9,0.27,3.98,1,0,0,1,niedrig
BW-2025-00583,Sachbeschädigung,Laptop,Freiburg,1,2025-12-20 02:00:00,1,iPhone,1&1,11610,163.93.101.75,1212.24,2,0,11,0.195,4.56,1,0,0,0,niedrig
BW-2025-00584,Diebstahl,Fahrzeug,Mannheim,1,2025-08-31 14:00:00,0,Desktop PC,O2,41870,46.62.132.172,9652.84,3,2,40,0.714,37.92,1,1,1,0,hoch
BW-2025-00585,Betrug,Smartphone,Mannheim,1,2025-12-17 07:00:00,0,Laptop,1&1,71541,90.5.73.94,9256.67,3,3,47,0.886,23.74,1,1,0,0,hoch
BW-2025-00586,Drogenhandel,Online-Plattform,Freiburg,1,2025-02-09 03:00:00,1,iPhone,Vodafone,35612,62.75.146.162,7548.97,2,3,63,0.956,32.68,0,0,1,1,hoch
BW-2025-00587,Raub,Laptop,Freiburg,1,2025-11-16 01:00:00,1,Android Smartphone,1&1,53072,52.139.46.120,7810.07,4,4,69,0.699,21.64,1,1,1,1,hoch
BW-2025-00588,Diebstahl,keines,Stuttgart,1,2025-01-03 12:00:00,0,Tablet,Vodafone,41328,134.18.46.229,6187.16,3,2,21,0.589,12.27,0,0,1,0,mittel
BW-2025-00589,Drogenhandel,Messer,Heidelberg,0,2025-01-05 14:00:00,0,Tablet,Vodafone,13934,153.0.68.226,3914.6,3,0,23,0.542,7.65,1,0,0,1,mittel
BW-2025-00590,Diebstahl,Brecheisen,Pforzheim,0,2025-09-03 16:00:00,0,Tablet,Vodafone,47237,55.148.223.90,7348.03,4,2,34,0.783,31.45,0,0,0,0,hoch
BW-2025-00591,Raub,Online-Plattform,Mannheim,1,2025-05-02 21:00:00,0,Laptop,Vodafone,23263,16.95.216.209,4888.85,3,3,22,0.555,6.84,0,0,0,1,mittel
BW-2025-00592,Einbruchdiebstahl,Messer,Karlsruhe,1,2025-07-28 06:00:00,0,Laptop,Vodafone,96626,54.222.60.120,0.0,1,1,11,0.194,2.05,1,0,1,1,niedrig
BW-2025-00593,Sachbeschädigung,Laptop,Karlsruhe,1,2025-05-10 11:00:00,0,Android Smartphone,Vodafone,88584,120.246.88.0,3839.55,2,2,32,0.431,3.65,0,1,1,1,mittel
BW-2025-00594,Raub,Smartphone,Heidelberg,0,2025-04-12 10:00:00,0,Desktop PC,O2,26575,141.29.242.207,1955.72,1,1,7,0.228,3.23,1,0,0,1,niedrig
BW-2025-00595,Körperverletzung,Fahrzeug,Karlsruhe,1,2025-04-25 07:00:00,0,Tablet,Telekom,33461,93.99.0.40,1748.52,2,1,29,0.669,12.74,1,1,1,1,mittel
BW-2025-00596,Drogenhandel,keines,Heilbronn,1,2025-10-01 17:00:00,0,Tablet,O2,69255,71.0.160.240,3726.39,2,2,33,0.683,7.52,0,0,0,0,mittel
BW-2025-00597,Sachbeschädigung,Fahrzeug,Pforzheim,0,2025-04-18 07:00:00,0,Tablet,1&1,21013,86.136.68.90,2254.6,2,1,22,0.333,10.2,1,1,0,0,mittel
BW-2025-00598,Körperverletzung,Phishing-Mail,Heidelberg,0,2025-11-14 14:00:00,0,Desktop PC,Telekom,66689,115.177.33.26,7381.13,1,3,20,0.576,14.34,1,1,1,1,mittel
BW-2025-00599,Drogenhandel,keines,Freiburg,1,2025-01-17 20:00:00,0,Laptop,1&1,94587,30.109.108.206,119.36,2,0,12,0.169,1.22,0,1,0,1,niedrig
BW-2025-00600,Drogenhandel,Laptop,Pforzheim,0,2025-07-08 16:00:00,0,Desktop PC,Telekom,57216,20.204.207.26,564.61,1,0,17,0.141,4.76,0,0,0,0,niedrig
BW-2025-00601,Raub,Phishing-Mail,Heidelberg,0,2025-07-26 15:00:00,0,Laptop,O2,11118,208.35.180.233,13770.94,2,5,30,0.839,13.11,1,0,0,1,hoch
BW-2025-00602,Cybercrime,Online-Plattform,Freiburg,1,2025-01-09 02:00:00,1,Tablet,1&1,39743,196.44.138.114,14061.46,4,4,36,0.753,16.39,1,0,1,0,hoch
BW-2025-00603,Raub,keines,Heidelberg,0,2025-11-11 23:00:00,1,Desktop PC,1&1,66202,208.39.79.53,907.22,2,0,8,0.273,1.54,1,0,1,0,niedrig
BW-2025-00604,Sachbeschädigung,Fahrzeug,Heilbronn,1,2025-09-13 19:00:00,0,Tablet,Telekom,75509,218.118.119.10,5179.92,2,4,30,0.579,7.36,0,0,1,0,mittel
BW-2025-00605,Drogenhandel,Phishing-Mail,Heidelberg,0,2025-10-03 08:00:00,0,Tablet,1&1,28236,50.88.79.26,3542.12,2,0,32,0.423,6.91,1,1,0,0,mittel
BW-2025-00606,Drogenhandel,Messer,Ulm,0,2025-02-13 11:00:00,0,Android Smartphone,1&1,53101,156.203.188.73,2694.24,1,1,29,0.4,14.3,1,0,1,0,mittel
BW-2025-00607,Körperverletzung,Online-Plattform,Karlsruhe,1,2025-05-02 06:00:00,0,Android Smartphone,Telekom,36083,28.202.42.11,4494.79,1,1,34,0.518,14.71,0,1,0,0,mittel
BW-2025-00608,Sachbeschädigung,Online-Plattform,Heidelberg,0,2025-12-24 23:00:00,1,Android Smartphone,O2,77964,13.211.251.126,3256.36,2,4,54,0.655,47.34,0,1,0,1,hoch
BW-2025-00609,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-03-17 14:00:00,0,Tablet,Vodafone,60986,63.219.218.107,691.13,1,1,17,0.24,2.05,0,1,1,0,niedrig
BW-2025-00610,Einbruchdiebstahl,Fahrzeug,Pforzheim,0,2025-04-19 09:00:00,0,Tablet,1&1,36437,12.231.205.231,3647.18,2,0,30,0.403,12.03,1,0,1,1,mittel
BW-2025-00611,Einbruchdiebstahl,keines,Karlsruhe,1,2025-12-25 23:00:00,1,Tablet,Vodafone,85514,21.1.117.229,0.0,2,4,23,0.528,8.74,1,1,1,1,mittel
BW-2025-00612,Diebstahl,Online-Plattform,Heilbronn,1,2025-09-24 23:00:00,1,Laptop,O2,90967,198.181.224.55,4043.29,4,2,28,0.65,11.67,0,1,0,0,mittel
BW-2025-00613,Sachbeschädigung,keines,Ulm,0,2025-09-26 15:00:00,0,Android Smartphone,Telekom,92324,148.169.42.243,4142.59,1,1,25,0.598,11.53,0,0,0,1,mittel
BW-2025-00614,Cybercrime,Laptop,Heidelberg,0,2025-03-24 18:00:00,0,Tablet,1&1,63752,126.112.138.126,1262.38,1,1,6,0.116,0.95,1,0,0,1,niedrig
BW-2025-00615,Einbruchdiebstahl,Online-Plattform,Heidelberg,0,2025-11-12 12:00:00,0,Desktop PC,Telekom,55043,201.247.17.10,2840.27,1,2,21,0.626,13.53,0,0,1,1,mittel
BW-2025-00616,Sachbeschädigung,Fahrzeug,Ulm,0,2025-06-21 01:00:00,1,iPhone,Telekom,73538,129.27.126.17,1222.51,2,0,6,0.238,4.94,0,0,1,1,niedrig
BW-2025-00617,Diebstahl,Laptop,Heidelberg,0,2025-11-18 09:00:00,0,Tablet,Vodafone,89559,36.187.91.240,3483.12,2,1,15,0.655,7.78,1,0,0,0,mittel
BW-2025-00618,Einbruchdiebstahl,Online-Plattform,Karlsruhe,1,2025-04-25 23:00:00,1,Desktop PC,1&1,67757,102.171.150.204,2376.74,2,2,24,0.394,12.83,0,0,1,0,mittel
BW-2025-00619,Einbruchdiebstahl,Fahrzeug,Stuttgart,1,2025-10-29 18:00:00,0,Desktop PC,Vodafone,68194,24.107.22.15,4502.74,1,0,15,0.681,4.64,0,0,1,1,mittel
BW-2025-00620,Betrug,Smartphone,Ulm,0,2025-09-13 18:00:00,0,Android Smartphone,Vodafone,65270,18.39.89.64,991.26,2,1,17,0.445,8.26,0,0,0,0,mittel
BW-2025-00621,Betrug,Phishing-Mail,Heidelberg,0,2025-03-07 22:00:00,1,iPhone,Vodafone,77174,38.145.42.220,3395.89,3,2,31,0.426,11.09,0,0,0,1,mittel
BW-2025-00622,Drogenhandel,Phishing-Mail,Heidelberg,0,2025-09-27 16:00:00,0,Desktop PC,Vodafone,23878,102.72.150.31,209.72,2,0,6,0.373,0.95,1,0,0,0,niedrig
BW-2025-00623,Drogenhandel,Brecheisen,Stuttgart,1,2025-01-09 04:00:00,1,Tablet,O2,18652,179.112.45.151,9724.25,4,2,45,0.668,42.45,1,0,1,0,hoch
BW-2025-00624,Cybercrime,Phishing-Mail,Stuttgart,1,2025-10-08 15:00:00,0,iPhone,Vodafone,43022,35.65.46.7,9031.52,3,6,44,0.951,46.2,1,1,0,0,hoch
BW-2025-00625,Drogenhandel,Messer,Mannheim,1,2025-08-06 01:00:00,1,Laptop,Vodafone,89761,160.196.250.176,2492.13,3,2,31,0.501,12.56,1,0,1,0,mittel
BW-2025-00626,Körperverletzung,Messer,Heidelberg,0,2025-06-08 19:00:00,0,Desktop PC,Telekom,66164,204.218.219.125,1274.23,2,0,9,0.22,3.97,0,0,1,0,niedrig
BW-2025-00627,Raub,Laptop,Stuttgart,1,2025-12-07 11:00:00,0,Android Smartphone,O2,36789,175.92.169.74,2066.81,1,1,29,0.681,7.23,1,0,0,1,mittel
BW-2025-00628,Betrug,Fahrzeug,Heilbronn,1,2025-07-09 20:00:00,0,Laptop,Vodafone,13105,69.160.102.148,1134.38,1,0,11,0.349,2.54,1,0,1,1,niedrig
BW-2025-00629,Drogenhandel,Phishing-Mail,Heidelberg,0,2025-06-19 12:00:00,0,Android Smartphone,Telekom,67981,172.57.109.73,7271.99,5,5,36,0.955,33.77,0,1,1,0,hoch
BW-2025-00630,Betrug,Laptop,Heilbronn,1,2025-02-05 13:00:00,0,iPhone,Vodafone,32764,162.182.164.97,1125.91,1,2,16,0.576,9.62,0,0,0,0,mittel
BW-2025-00631,Raub,Fahrzeug,Karlsruhe,1,2025-08-01 15:00:00,0,Tablet,1&1,33125,166.25.17.18,7262.08,1,8,31,0.751,29.66,0,0,0,1,hoch
BW-2025-00632,Raub,Online-Plattform,Pforzheim,0,2025-05-18 11:00:00,0,Desktop PC,1&1,62198,107.178.23.249,10.9,1,0,19,0.273,4.27,1,1,0,1,niedrig
BW-2025-00633,Einbruchdiebstahl,keines,Heilbronn,1,2025-04-17 09:00:00,0,Tablet,1&1,20909,205.68.137.225,1741.02,3,0,23,0.332,4.77,1,0,1,1,mittel
BW-2025-00634,Cybercrime,Brecheisen,Mannheim,1,2025-11-13 12:00:00,0,Laptop,1&1,83681,166.36.122.85,2195.74,1,1,23,0.437,4.34,1,1,1,1,mittel
BW-2025-00635,Körperverletzung,Laptop,Freiburg,1,2025-05-14 14:00:00,0,Android Smartphone,1&1,75627,197.249.112.109,16502.29,5,3,39,0.814,17.43,0,0,0,0,hoch
BW-2025-00636,Drogenhandel,keines,Ulm,0,2025-09-12 17:00:00,0,Tablet,1&1,63580,20.240.143.36,4610.53,2,6,44,0.8,18.23,1,1,1,0,hoch
BW-2025-00637,Diebstahl,Messer,Mannheim,1,2025-06-24 06:00:00,0,Android Smartphone,1&1,95315,109.165.49.147,5929.95,2,1,17,0.441,13.91,1,1,1,0,mittel
BW-2025-00638,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-09-04 17:00:00,0,Tablet,Telekom,99268,48.185.222.130,5270.0,2,2,17,0.694,12.5,0,0,1,1,mittel
BW-2025-00639,Cybercrime,Fahrzeug,Mannheim,1,2025-03-05 00:00:00,1,iPhone,Telekom,65436,53.115.106.103,504.37,3,1,15,0.321,7.82,1,1,0,0,mittel
BW-2025-00640,Sachbeschädigung,Online-Plattform,Pforzheim,0,2025-07-30 05:00:00,1,Desktop PC,1&1,28705,79.222.149.15,467.4,2,1,8,0.156,3.75,1,0,0,1,niedrig
BW-2025-00641,Raub,Messer,Pforzheim,0,2025-12-02 16:00:00,0,iPhone,Vodafone,78807,117.182.45.191,3338.93,3,3,33,0.886,46.37,0,0,0,1,hoch
BW-2025-00642,Cybercrime,Messer,Mannheim,1,2025-05-08 05:00:00,1,Android Smartphone,O2,75878,39.56.146.232,269.5,1,1,17,0.285,3.4,0,0,1,0,niedrig
BW-2025-00643,Körperverletzung,Fahrzeug,Mannheim,1,2025-05-05 17:00:00,0,Android Smartphone,Telekom,92160,170.218.21.172,882.49,2,0,12,0.112,4.89,0,1,1,1,niedrig
BW-2025-00644,Diebstahl,Brecheisen,Karlsruhe,1,2025-09-15 20:00:00,0,Laptop,Telekom,13888,160.236.236.44,1251.61,1,1,8,0.357,4.69,0,1,0,1,niedrig
BW-2025-00645,Raub,keines,Heilbronn,1,2025-02-11 16:00:00,0,iPhone,Telekom,37665,144.183.183.116,1944.69,1,1,7,0.202,3.24,1,0,0,0,niedrig
BW-2025-00646,Betrug,Messer,Pforzheim,0,2025-08-19 01:00:00,1,Tablet,1&1,51317,220.28.229.200,7602.24,2,5,56,0.941,13.2,1,1,1,1,hoch
BW-2025-00647,Raub,Phishing-Mail,Ulm,0,2025-09-01 01:00:00,1,Tablet,Telekom,62665,196.168.7.186,5062.2,1,2,19,0.348,4.69,1,0,0,1,mittel
BW-2025-00648,Einbruchdiebstahl,Smartphone,Karlsruhe,1,2025-06-19 16:00:00,0,Desktop PC,O2,96537,59.28.129.8,893.18,1,2,14,0.3,2.18,1,1,1,1,niedrig
BW-2025-00649,Betrug,Phishing-Mail,Stuttgart,1,2025-08-11 05:00:00,1,Laptop,Telekom,90293,214.64.252.221,3073.96,2,1,31,0.349,6.63,1,0,1,1,mittel
BW-2025-00650,Diebstahl,Phishing-Mail,Ulm,0,2025-09-20 17:00:00,0,Tablet,Telekom,26759,138.120.4.40,6727.45,3,1,24,0.585,13.78,1,0,0,0,mittel
BW-2025-00651,Diebstahl,Online-Plattform,Heilbronn,1,2025-03-20 23:00:00,1,Android Smartphone,1&1,32338,203.213.40.40,1501.2,2,0,24,0.537,5.3,1,0,0,0,mittel
BW-2025-00652,Diebstahl,Laptop,Ulm,0,2025-08-11 21:00:00,0,iPhone,Vodafone,97285,132.238.242.192,1469.75,2,0,13,0.222,1.4,1,1,0,1,niedrig
BW-2025-00653,Diebstahl,Brecheisen,Heilbronn,1,2025-06-02 18:00:00,0,iPhone,O2,95710,175.96.207.68,1049.09,1,1,8,0.125,2.18,0,1,1,1,niedrig
BW-2025-00654,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-07-18 15:00:00,0,Laptop,Telekom,87620,59.43.4.1,343.83,2,0,9,0.141,0.35,0,0,0,1,niedrig
BW-2025-00655,Diebstahl,Phishing-Mail,Mannheim,1,2025-01-02 03:00:00,1,Laptop,1&1,65535,92.212.31.114,8017.34,4,4,39,0.968,10.46,1,0,0,1,hoch
BW-2025-00656,Drogenhandel,Brecheisen,Heidelberg,0,2025-01-07 06:00:00,0,iPhone,1&1,38692,138.245.8.142,5465.07,2,1,22,0.435,5.16,1,1,0,1,mittel
BW-2025-00657,Körperverletzung,Brecheisen,Pforzheim,0,2025-08-07 13:00:00,0,Android Smartphone,Telekom,92716,66.56.114.112,7629.69,1,5,39,0.802,39.21,1,0,1,1,hoch
BW-2025-00658,Körperverletzung,Online-Plattform,Ulm,0,2025-04-15 05:00:00,1,iPhone,O2,73898,197.54.150.204,3177.32,1,0,16,0.461,8.1,0,0,0,0,mittel
BW-2025-00659,Sachbeschädigung,Online-Plattform,Mannheim,1,2025-08-19 08:00:00,0,iPhone,1&1,61257,29.99.1.160,5212.74,1,2,29,0.469,3.48,1,1,1,1,mittel
BW-2025-00660,Cybercrime,Online-Plattform,Heidelberg,0,2025-03-08 10:00:00,0,Desktop PC,1&1,69969,178.150.23.196,17679.75,2,3,39,0.762,47.74,0,1,0,1,hoch
BW-2025-00661,Einbruchdiebstahl,Brecheisen,Heilbronn,1,2025-04-09 20:00:00,0,Tablet,O2,57477,196.216.89.245,911.61,2,0,17,0.31,1.43,0,0,0,0,niedrig
BW-2025-00662,Diebstahl,Brecheisen,Ulm,0,2025-02-08 10:00:00,0,Tablet,Vodafone,16877,41.10.113.87,1907.02,4,2,15,0.338,8.03,0,1,1,0,mittel
BW-2025-00663,Drogenhandel,Messer,Mannheim,1,2025-01-24 04:00:00,1,Tablet,Vodafone,49674,187.31.185.243,4056.65,3,1,32,0.941,31.25,0,0,1,1,hoch
BW-2025-00664,Einbruchdiebstahl,Messer,Karlsruhe,1,2025-07-07 21:00:00,0,Tablet,1&1,25286,32.39.178.172,5238.16,3,0,57,0.813,42.71,1,1,0,0,hoch
BW-2025-00665,Diebstahl,keines,Heidelberg,0,2025-07-06 20:00:00,0,iPhone,1&1,94488,190.230.146.45,4600.08,1,1,23,0.463,13.56,0,0,1,1,mittel
BW-2025-00666,Sachbeschädigung,Online-Plattform,Mannheim,1,2025-02-13 08:00:00,0,iPhone,O2,82883,220.69.62.183,1249.94,1,1,6,0.353,2.38,0,1,0,1,niedrig
BW-2025-00667,Körperverletzung,Laptop,Karlsruhe,1,2025-05-04 08:00:00,0,Android Smartphone,Telekom,26127,21.5.73.80,220.78,2,0,19,0.155,3.78,0,0,1,1,niedrig
BW-2025-00668,Einbruchdiebstahl,Fahrzeug,Mannheim,1,2025-01-24 21:00:00,0,iPhone,O2,81359,54.238.47.255,0.0,1,1,17,0.235,1.26,0,0,1,1,niedrig
BW-2025-00669,Sachbeschädigung,Smartphone,Heidelberg,0,2025-12-21 14:00:00,0,Laptop,Telekom,51017,144.205.116.191,4754.09,2,0,30,0.437,14.83,1,1,0,1,mittel
BW-2025-00670,Drogenhandel,Fahrzeug,Karlsruhe,1,2025-01-26 01:00:00,1,iPhone,Vodafone,27590,165.38.34.121,1039.07,1,0,16,0.234,4.08,0,0,1,0,niedrig
BW-2025-00671,Raub,Phishing-Mail,Pforzheim,0,2025-02-20 18:00:00,0,Android Smartphone,1&1,62436,127.192.219.62,1315.75,1,0,12,0.136,4.88,1,1,1,0,niedrig
BW-2025-00672,Diebstahl,Online-Plattform,Ulm,0,2025-02-18 04:00:00,1,Android Smartphone,Vodafone,65009,221.82.68.135,2652.26,1,2,20,0.41,6.99,1,0,1,0,mittel
BW-2025-00673,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-06-18 23:00:00,1,Tablet,Telekom,99650,151.97.229.159,4526.53,2,1,29,0.595,3.77,0,1,0,0,mittel
BW-2025-00674,Sachbeschädigung,Laptop,Freiburg,1,2025-08-16 16:00:00,0,iPhone,O2,11292,36.19.11.144,2999.11,2,6,32,0.856,42.32,1,0,0,1,hoch
BW-2025-00675,Sachbeschädigung,Fahrzeug,Ulm,0,2025-04-30 23:00:00,1,iPhone,Telekom,84993,83.48.239.254,10177.36,5,4,44,0.717,45.12,1,1,0,1,hoch
BW-2025-00676,Cybercrime,Laptop,Stuttgart,1,2025-09-23 22:00:00,1,Android Smartphone,O2,87635,43.168.146.96,1862.31,1,2,17,0.531,11.09,0,1,1,1,mittel
BW-2025-00677,Cybercrime,Smartphone,Mannheim,1,2025-09-16 14:00:00,0,Android Smartphone,Vodafone,98895,166.211.245.128,11544.62,1,2,60,0.803,38.51,1,0,1,0,hoch
BW-2025-00678,Sachbeschädigung,keines,Mannheim,1,2025-11-16 22:00:00,1,Tablet,O2,50001,173.184.253.204,3225.34,1,2,29,0.587,8.32,1,1,1,0,mittel
BW-2025-00679,Diebstahl,Online-Plattform,Ulm,0,2025-02-24 06:00:00,0,Laptop,Telekom,85407,25.178.133.143,2774.04,2,3,32,0.492,3.83,0,0,0,0,mittel
BW-2025-00680,Diebstahl,Online-Plattform,Heilbronn,1,2025-12-14 06:00:00,0,iPhone,1&1,63145,14.142.247.175,0.0,2,1,11,0.148,0.31,0,1,1,0,niedrig
BW-2025-00681,Raub,Smartphone,Ulm,0,2025-06-16 17:00:00,0,Desktop PC,O2,32913,30.59.56.94,6822.55,4,5,65,0.719,39.64,0,1,0,0,hoch
BW-2025-00682,Drogenhandel,Brecheisen,Freiburg,1,2025-12-05 06:00:00,0,iPhone,1&1,54296,184.215.21.153,2828.79,3,3,39,0.783,22.51,1,0,1,0,hoch
BW-2025-00683,Raub,Laptop,Pforzheim,0,2025-07-20 09:00:00,0,Laptop,1&1,38503,89.8.171.129,757.08,1,0,15,0.395,0.25,1,0,0,1,niedrig
BW-2025-00684,Betrug,keines,Heilbronn,1,2025-01-05 00:00:00,1,iPhone,O2,24046,12.81.204.176,3417.52,1,1,31,0.309,12.29,1,1,1,1,mittel
BW-2025-00685,Drogenhandel,Brecheisen,Ulm,0,2025-03-11 04:00:00,1,Laptop,Telekom,79349,142.170.98.47,741.3,1,0,10,0.237,1.45,1,1,0,0,niedrig
BW-2025-00686,Einbruchdiebstahl,Messer,Karlsruhe,1,2025-04-17 05:00:00,1,Tablet,Telekom,59061,87.157.240.73,1546.08,2,4,20,0.664,12.42,1,0,1,1,mittel
BW-2025-00687,Drogenhandel,Messer,Mannheim,1,2025-03-16 04:00:00,1,Desktop PC,O2,56365,202.65.92.152,4018.27,2,0,28,0.504,8.43,1,1,0,0,mittel
BW-2025-00688,Sachbeschädigung,Smartphone,Freiburg,1,2025-05-10 09:00:00,0,Android Smartphone,Telekom,65188,201.113.205.96,946.19,1,0,17,0.347,3.55,1,0,0,1,niedrig
BW-2025-00689,Drogenhandel,Smartphone,Mannheim,1,2025-07-01 10:00:00,0,Android Smartphone,1&1,99356,193.221.189.17,4849.38,2,1,27,0.504,6.11,0,1,1,1,mittel
BW-2025-00690,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-03-31 17:00:00,0,Desktop PC,1&1,30387,99.24.72.197,2128.85,1,3,27,0.439,12.53,0,0,0,0,mittel
BW-2025-00691,Betrug,Fahrzeug,Stuttgart,1,2025-01-06 11:00:00,0,Laptop,1&1,73691,32.38.63.239,11356.5,3,5,31,0.78,36.33,1,1,1,1,hoch
